Included 32 edge cases.
Included 168 random cases.
Included 200 cases in total.
Finished formatting.
Included 0 edge cases.
Included 2000 random cases.
Included 2000 cases in total.
Finished formatting.
========================================
Setup
========================================
Search Configuration:
signature: ProgramSignature(output_stacks=['int'], arity=1, push_config=PushConfig(growth_cap=500, runtime_limit=10, numeric_magnitude_limit=1000000000000.0, collection_size_cap=1000, step_limit=1500))
evaluator: <pyshgp.gp.evaluation.DatasetEvaluator object at 0x7f87284c5f10>
spawner: <pyshgp.gp.genome.GeneSpawner object at 0x7f87675d4460>
population_size: 200
max_generations: 300
error_threshold: 0.0
initial_genome_size: (50, 250)
simplification_steps: 500
parallel_context: <pyshgp.gp.search.ParallelContext object at 0x7f87284c5f40>
selection: <pyshgp.utils.DiscreteProbDistrib object at 0x7f8767690780>
variation: <pyshgp.utils.DiscreteProbDistrib object at 0x7f87290ea680>
Instructions:
int_add, int_sub, int_mult, int_div, int_mod, int_min, int_max, int_inc, int_dec, int_lt, int_lte, int_gt, int_gte, int_from_bool, bool_and, bool_or, bool_not, bool_xor, bool_invert_first_then_and, bool_second_first_then_and, bool_from_int, noop, noop_open, exec_do_range, exec_do_count, exec_while, exec_do_while, exec_if, exec_when, vector_int_concat, vector_int_conj, vector_int_take, vector_int_subvec, vector_int_first, vector_int_last, vector_int_nth, vector_int_rest, vector_int_but_last, vector_int_length, vector_int_reverse, vector_int_push_all, vector_int_empty_vector, vector_int_contains, vector_int_index_of, vector_int_occurrences_of, vector_int_set_nth, vector_int_replace, vector_int_replace_first, vector_int_remove, vector_int_iterate, print_bool, println_bool, print_int, println_int, print_vector_int, println_vector_int, print_exec, println_exec, bool_pop, bool_dup, bool_dup_times, bool_swap, bool_rot, bool_flush, bool_eq, bool_stack_depth, bool_yank, bool_yank_dup, bool_shove, bool_shove_dup, bool_is_empty, int_pop, int_dup, int_dup_times, int_swap, int_rot, int_flush, int_eq, int_stack_depth, int_yank, int_yank_dup, int_shove, int_shove_dup, int_is_empty, vector_int_pop, vector_int_dup, vector_int_dup_times, vector_int_swap, vector_int_rot, vector_int_flush, vector_int_eq, vector_int_stack_depth, vector_int_yank, vector_int_yank_dup, vector_int_shove, vector_int_shove_dup, vector_int_is_empty, exec_pop, exec_dup, exec_dup_times, exec_swap, exec_rot, exec_flush, exec_eq, exec_stack_depth, exec_yank, exec_yank_dup, exec_shove, exec_shove_dup, exec_is_empty
Literals:
[Literal(value=0, push_type=<pyshgp.push.types.PushIntType object at 0x7f876768f700>), Literal(value=1, push_type=<pyshgp.push.types.PushIntType object at 0x7f876768f700>), Literal(value=2, push_type=<pyshgp.push.types.PushIntType object at 0x7f876768f700>)]
ERC Generators:
[<function rand_int at 0x7f87297218b0>]
========================================
Start Run
========================================
2021-12-21 04:33:24.093914 | GENERATION: 1 | ERRORS: best=2081.0, median=55050113.0, diversity=0.035 | INDIVIDUALS: n=200, avg_genome_length=158.94 | VIRUSES: gene_rate=0.000
2021-12-21 04:33:32.004670 | GENERATION: 2 | ERRORS: best=1931.0, median=2319.0, diversity=0.22 | INDIVIDUALS: n=200, avg_genome_length=144.68 | VIRUSES: gene_rate=0.000
2021-12-21 04:33:39.232499 | GENERATION: 3 | ERRORS: best=1725.0, median=2211.0, diversity=0.3 | INDIVIDUALS: n=200, avg_genome_length=126.45 | VIRUSES: gene_rate=0.000
2021-12-21 04:33:48.568648 | GENERATION: 4 | ERRORS: best=1911.0, median=2319.0, diversity=0.36 | INDIVIDUALS: n=200, avg_genome_length=106.685 | VIRUSES: gene_rate=0.000
2021-12-21 04:33:56.991446 | GENERATION: 5 | ERRORS: best=1730.0, median=2211.0, diversity=0.405 | INDIVIDUALS: n=200, avg_genome_length=123.86 | VIRUSES: gene_rate=0.000
2021-12-21 04:34:07.427051 | GENERATION: 6 | ERRORS: best=1646.0, median=3732.0, diversity=0.595 | INDIVIDUALS: n=200, avg_genome_length=141.35 | VIRUSES: gene_rate=0.000
2021-12-21 04:34:18.148153 | GENERATION: 7 | ERRORS: best=1637.0, median=2843.0, diversity=0.645 | INDIVIDUALS: n=200, avg_genome_length=147.04 | VIRUSES: gene_rate=0.000
2021-12-21 04:34:29.201921 | GENERATION: 8 | ERRORS: best=1637.0, median=2211.0, diversity=0.605 | INDIVIDUALS: n=200, avg_genome_length=155.855 | VIRUSES: gene_rate=0.000
2021-12-21 04:34:41.965296 | GENERATION: 9 | ERRORS: best=1641.0, median=2700.5, diversity=0.655 | INDIVIDUALS: n=200, avg_genome_length=168.765 | VIRUSES: gene_rate=0.000
2021-12-21 04:34:54.256536 | GENERATION: 10 | ERRORS: best=1641.0, median=2758.5, diversity=0.675 | INDIVIDUALS: n=200, avg_genome_length=167.57 | VIRUSES: gene_rate=0.000
2021-12-21 04:35:08.309816 | GENERATION: 11 | ERRORS: best=1641.0, median=3282.5, diversity=0.68 | INDIVIDUALS: n=200, avg_genome_length=162.98 | VIRUSES: gene_rate=0.000
2021-12-21 04:35:26.219120 | GENERATION: 12 | ERRORS: best=1641.0, median=3297.0, diversity=0.715 | INDIVIDUALS: n=200, avg_genome_length=174.48 | VIRUSES: gene_rate=0.000
2021-12-21 04:35:41.318804 | GENERATION: 13 | ERRORS: best=1641.0, median=4519.0, diversity=0.705 | INDIVIDUALS: n=200, avg_genome_length=174.46 | VIRUSES: gene_rate=0.000
2021-12-21 04:35:58.011597 | GENERATION: 14 | ERRORS: best=1556.0, median=14082.5, diversity=0.725 | INDIVIDUALS: n=200, avg_genome_length=179.17 | VIRUSES: gene_rate=0.000
2021-12-21 04:36:14.445320 | GENERATION: 15 | ERRORS: best=1556.0, median=4097.0, diversity=0.725 | INDIVIDUALS: n=200, avg_genome_length=181.08 | VIRUSES: gene_rate=0.000
2021-12-21 04:36:32.274619 | GENERATION: 16 | ERRORS: best=1556.0, median=2930.5, diversity=0.71 | INDIVIDUALS: n=200, avg_genome_length=179.575 | VIRUSES: gene_rate=0.000
2021-12-21 04:36:48.510524 | GENERATION: 17 | ERRORS: best=1613.0, median=2246.0, diversity=0.64 | INDIVIDUALS: n=200, avg_genome_length=183.855 | VIRUSES: gene_rate=0.000
2021-12-21 04:37:14.862039 | GENERATION: 18 | ERRORS: best=1613.0, median=3308.0, diversity=0.68 | INDIVIDUALS: n=200, avg_genome_length=182.72 | VIRUSES: gene_rate=0.000
2021-12-21 04:37:33.144376 | GENERATION: 19 | ERRORS: best=1613.0, median=3143.0, diversity=0.72 | INDIVIDUALS: n=200, avg_genome_length=186.405 | VIRUSES: gene_rate=0.000
2021-12-21 04:37:49.982427 | GENERATION: 20 | ERRORS: best=1609.0, median=2819.5, diversity=0.76 | INDIVIDUALS: n=200, avg_genome_length=186.08 | VIRUSES: gene_rate=0.000
2021-12-21 04:38:08.912899 | GENERATION: 21 | ERRORS: best=1528.0, median=11965.5, diversity=0.76 | INDIVIDUALS: n=200, avg_genome_length=185.88 | VIRUSES: gene_rate=0.000
2021-12-21 04:38:27.151916 | GENERATION: 22 | ERRORS: best=1528.0, median=3856.5, diversity=0.785 | INDIVIDUALS: n=200, avg_genome_length=184.11 | VIRUSES: gene_rate=0.000
2021-12-21 04:38:46.394559 | GENERATION: 23 | ERRORS: best=1528.0, median=3779.0, diversity=0.735 | INDIVIDUALS: n=200, avg_genome_length=183.365 | VIRUSES: gene_rate=0.000
2021-12-21 04:39:03.740815 | GENERATION: 24 | ERRORS: best=1486.0, median=4279.5, diversity=0.73 | INDIVIDUALS: n=200, avg_genome_length=183.15 | VIRUSES: gene_rate=0.000
2021-12-21 04:39:24.916389 | GENERATION: 25 | ERRORS: best=1469.0, median=3281.0, diversity=0.73 | INDIVIDUALS: n=200, avg_genome_length=180.875 | VIRUSES: gene_rate=0.000
2021-12-21 04:39:44.371793 | GENERATION: 26 | ERRORS: best=1486.0, median=3761.5, diversity=0.755 | INDIVIDUALS: n=200, avg_genome_length=181.08 | VIRUSES: gene_rate=0.000
2021-12-21 04:40:00.506831 | GENERATION: 27 | ERRORS: best=1486.0, median=2287.0, diversity=0.745 | INDIVIDUALS: n=200, avg_genome_length=179.87 | VIRUSES: gene_rate=0.000
2021-12-21 04:40:16.814697 | GENERATION: 28 | ERRORS: best=1599.0, median=4664.0, diversity=0.745 | INDIVIDUALS: n=200, avg_genome_length=178.62 | VIRUSES: gene_rate=0.000
2021-12-21 04:40:32.811477 | GENERATION: 29 | ERRORS: best=1599.0, median=8897.5, diversity=0.695 | INDIVIDUALS: n=200, avg_genome_length=174.815 | VIRUSES: gene_rate=0.000
2021-12-21 04:40:48.120073 | GENERATION: 30 | ERRORS: best=1599.0, median=11432.5, diversity=0.74 | INDIVIDUALS: n=200, avg_genome_length=176.835 | VIRUSES: gene_rate=0.000
2021-12-21 04:41:05.554846 | GENERATION: 31 | ERRORS: best=1637.0, median=56832.0, diversity=0.72 | INDIVIDUALS: n=200, avg_genome_length=174.135 | VIRUSES: gene_rate=0.000
2021-12-21 04:41:48.215656 | GENERATION: 32 | ERRORS: best=1623.0, median=5889.0, diversity=0.73 | INDIVIDUALS: n=200, avg_genome_length=173.05 | VIRUSES: gene_rate=0.000
2021-12-21 04:42:00.734729 | GENERATION: 33 | ERRORS: best=1608.0, median=2956.0, diversity=0.74 | INDIVIDUALS: n=200, avg_genome_length=173.835 | VIRUSES: gene_rate=0.000
2021-12-21 04:42:40.158853 | GENERATION: 34 | ERRORS: best=1647.0, median=2605.5, diversity=0.705 | INDIVIDUALS: n=200, avg_genome_length=173.205 | VIRUSES: gene_rate=0.000
2021-12-21 04:42:52.605202 | GENERATION: 35 | ERRORS: best=1644.0, median=2246.0, diversity=0.67 | INDIVIDUALS: n=200, avg_genome_length=175.35 | VIRUSES: gene_rate=0.000
2021-12-21 04:43:03.891861 | GENERATION: 36 | ERRORS: best=1651.0, median=3395.0, diversity=0.71 | INDIVIDUALS: n=200, avg_genome_length=174.355 | VIRUSES: gene_rate=0.000
2021-12-21 04:43:17.950864 | GENERATION: 37 | ERRORS: best=1650.0, median=4219.5, diversity=0.755 | INDIVIDUALS: n=200, avg_genome_length=172.185 | VIRUSES: gene_rate=0.000
2021-12-21 04:43:31.027712 | GENERATION: 38 | ERRORS: best=1611.0, median=4785.0, diversity=0.75 | INDIVIDUALS: n=200, avg_genome_length=170.8 | VIRUSES: gene_rate=0.000
2021-12-21 04:43:51.083766 | GENERATION: 39 | ERRORS: best=1609.0, median=4157.0, diversity=0.78 | INDIVIDUALS: n=200, avg_genome_length=170.73 | VIRUSES: gene_rate=0.000
2021-12-21 04:44:13.919623 | GENERATION: 40 | ERRORS: best=1650.0, median=4019.5, diversity=0.73 | INDIVIDUALS: n=200, avg_genome_length=173.16 | VIRUSES: gene_rate=0.000
2021-12-21 04:44:34.649760 | GENERATION: 41 | ERRORS: best=1650.0, median=29887.0, diversity=0.81 | INDIVIDUALS: n=200, avg_genome_length=172.365 | VIRUSES: gene_rate=0.000
2021-12-21 04:44:52.072850 | GENERATION: 42 | ERRORS: best=1611.0, median=20589.5, diversity=0.8 | INDIVIDUALS: n=200, avg_genome_length=169.95 | VIRUSES: gene_rate=0.000
2021-12-21 04:45:06.138744 | GENERATION: 43 | ERRORS: best=1611.0, median=3334.0, diversity=0.765 | INDIVIDUALS: n=200, avg_genome_length=168.815 | VIRUSES: gene_rate=0.000
2021-12-21 04:45:25.655127 | GENERATION: 44 | ERRORS: best=1604.0, median=2384.0, diversity=0.745 | INDIVIDUALS: n=200, avg_genome_length=170.535 | VIRUSES: gene_rate=0.000
2021-12-21 04:45:48.887565 | GENERATION: 45 | ERRORS: best=1604.0, median=2360.5, diversity=0.8 | INDIVIDUALS: n=200, avg_genome_length=169.605 | VIRUSES: gene_rate=0.000
2021-12-21 04:46:04.320966 | GENERATION: 46 | ERRORS: best=1604.0, median=2623.0, diversity=0.795 | INDIVIDUALS: n=200, avg_genome_length=168.25 | VIRUSES: gene_rate=0.000
2021-12-21 04:46:20.129073 | GENERATION: 47 | ERRORS: best=1604.0, median=2699.0, diversity=0.76 | INDIVIDUALS: n=200, avg_genome_length=167.325 | VIRUSES: gene_rate=0.000
2021-12-21 04:46:35.640719 | GENERATION: 48 | ERRORS: best=1644.0, median=3501.0, diversity=0.785 | INDIVIDUALS: n=200, avg_genome_length=168.66 | VIRUSES: gene_rate=0.000
2021-12-21 04:46:51.478006 | GENERATION: 49 | ERRORS: best=1608.0, median=3039.5, diversity=0.725 | INDIVIDUALS: n=200, avg_genome_length=165.77 | VIRUSES: gene_rate=0.000
