Included 32 edge cases.
Included 168 random cases.
Included 200 cases in total.
Finished formatting.
Included 0 edge cases.
Included 2000 random cases.
Included 2000 cases in total.
Finished formatting.
========================================
Setup
========================================
Search Configuration:
signature: ProgramSignature(arity=1, push_config=PushConfig(numeric_magnitude_limit=1000000000000.0, runtime_limit=10, collection_size_cap=1000, step_limit=1500, growth_cap=500), output_stacks=['int'])
evaluator: <pyshgp.gp.evaluation.DatasetEvaluator object at 0x7f2bdb9c7820>
spawner: <pyshgp.gp.genome.GeneSpawner object at 0x7f2c1aa5f400>
population_size: 200
max_generations: 300
error_threshold: 0.0
initial_genome_size: (50, 250)
simplification_steps: 500
parallel_context: <pyshgp.gp.search.ParallelContext object at 0x7f2c1a9d3e20>
selection: <pyshgp.utils.DiscreteProbDistrib object at 0x7f2bdc4862c0>
variation: <pyshgp.utils.DiscreteProbDistrib object at 0x7f2bdc486440>
Instructions:
int_add, int_sub, int_mult, int_div, int_mod, int_min, int_max, int_inc, int_dec, int_lt, int_lte, int_gt, int_gte, int_from_bool, bool_and, bool_or, bool_not, bool_xor, bool_invert_first_then_and, bool_second_first_then_and, bool_from_int, noop, noop_open, exec_do_range, exec_do_count, exec_while, exec_do_while, exec_if, exec_when, vector_int_concat, vector_int_conj, vector_int_take, vector_int_subvec, vector_int_first, vector_int_last, vector_int_nth, vector_int_rest, vector_int_but_last, vector_int_length, vector_int_reverse, vector_int_push_all, vector_int_empty_vector, vector_int_contains, vector_int_index_of, vector_int_occurrences_of, vector_int_set_nth, vector_int_replace, vector_int_replace_first, vector_int_remove, vector_int_iterate, print_bool, println_bool, print_int, println_int, print_vector_int, println_vector_int, print_exec, println_exec, bool_pop, bool_dup, bool_dup_times, bool_swap, bool_rot, bool_flush, bool_eq, bool_stack_depth, bool_yank, bool_yank_dup, bool_shove, bool_shove_dup, bool_is_empty, int_pop, int_dup, int_dup_times, int_swap, int_rot, int_flush, int_eq, int_stack_depth, int_yank, int_yank_dup, int_shove, int_shove_dup, int_is_empty, vector_int_pop, vector_int_dup, vector_int_dup_times, vector_int_swap, vector_int_rot, vector_int_flush, vector_int_eq, vector_int_stack_depth, vector_int_yank, vector_int_yank_dup, vector_int_shove, vector_int_shove_dup, vector_int_is_empty, exec_pop, exec_dup, exec_dup_times, exec_swap, exec_rot, exec_flush, exec_eq, exec_stack_depth, exec_yank, exec_yank_dup, exec_shove, exec_shove_dup, exec_is_empty
Literals:
[Literal(value=0, push_type=<pyshgp.push.types.PushIntType object at 0x7f2c1ab1a730>), Literal(value=1, push_type=<pyshgp.push.types.PushIntType object at 0x7f2c1ab1a730>), Literal(value=2, push_type=<pyshgp.push.types.PushIntType object at 0x7f2c1ab1a730>)]
ERC Generators:
[<function rand_int at 0x7f2bdccac790>]
========================================
Start Run
========================================
2021-12-22 11:15:17.815303 | GENERATION: 1 | ERRORS: best=1891.0, median=200000000.0, diversity=0.04 | INDIVIDUALS: n=200, avg_genome_length=157.145 | VIRUSES: gene_rate=0.000
2021-12-22 11:15:40.608267 | GENERATION: 2 | ERRORS: best=1775.0, median=2017.0, diversity=0.125 | INDIVIDUALS: n=200, avg_genome_length=113.625 | VIRUSES: gene_rate=0.000
2021-12-22 11:15:50.592270 | GENERATION: 3 | ERRORS: best=1742.0, median=2133.0, diversity=0.225 | INDIVIDUALS: n=200, avg_genome_length=154.415 | VIRUSES: gene_rate=0.000
2021-12-22 11:16:03.947991 | GENERATION: 4 | ERRORS: best=1739.0, median=2259.0, diversity=0.38 | INDIVIDUALS: n=200, avg_genome_length=175.37 | VIRUSES: gene_rate=0.000
2021-12-22 11:16:20.158573 | GENERATION: 5 | ERRORS: best=1700.0, median=58665.5, diversity=0.48 | INDIVIDUALS: n=200, avg_genome_length=168.355 | VIRUSES: gene_rate=0.000
2021-12-22 11:16:34.785250 | GENERATION: 6 | ERRORS: best=1633.0, median=21382.5, diversity=0.505 | INDIVIDUALS: n=200, avg_genome_length=166.29 | VIRUSES: gene_rate=0.000
2021-12-22 11:16:46.675890 | GENERATION: 7 | ERRORS: best=1569.0, median=2246.0, diversity=0.47 | INDIVIDUALS: n=200, avg_genome_length=163.47 | VIRUSES: gene_rate=0.000
2021-12-22 11:16:59.953788 | GENERATION: 8 | ERRORS: best=1524.0, median=4808.0, diversity=0.555 | INDIVIDUALS: n=200, avg_genome_length=159.1 | VIRUSES: gene_rate=0.000
2021-12-22 11:17:15.410540 | GENERATION: 9 | ERRORS: best=1444.0, median=10924.5, diversity=0.585 | INDIVIDUALS: n=200, avg_genome_length=158.95 | VIRUSES: gene_rate=0.000
2021-12-22 11:17:29.653382 | GENERATION: 10 | ERRORS: best=1481.0, median=3645.5, diversity=0.595 | INDIVIDUALS: n=200, avg_genome_length=162.695 | VIRUSES: gene_rate=0.000
2021-12-22 11:17:41.496774 | GENERATION: 11 | ERRORS: best=1481.0, median=11954.0, diversity=0.56 | INDIVIDUALS: n=200, avg_genome_length=158.26 | VIRUSES: gene_rate=0.000
2021-12-22 11:17:56.572102 | GENERATION: 12 | ERRORS: best=1401.0, median=55227.5, diversity=0.605 | INDIVIDUALS: n=200, avg_genome_length=158.685 | VIRUSES: gene_rate=0.000
2021-12-22 11:18:15.957655 | GENERATION: 13 | ERRORS: best=1480.0, median=60017.0, diversity=0.68 | INDIVIDUALS: n=200, avg_genome_length=150.635 | VIRUSES: gene_rate=0.000
2021-12-22 11:18:29.510020 | GENERATION: 14 | ERRORS: best=1399.0, median=17315.5, diversity=0.62 | INDIVIDUALS: n=200, avg_genome_length=151.38 | VIRUSES: gene_rate=0.000
2021-12-22 11:18:41.544909 | GENERATION: 15 | ERRORS: best=1444.0, median=6045.0, diversity=0.66 | INDIVIDUALS: n=200, avg_genome_length=143.64 | VIRUSES: gene_rate=0.000
2021-12-22 11:18:55.226108 | GENERATION: 16 | ERRORS: best=1401.0, median=6045.0, diversity=0.63 | INDIVIDUALS: n=200, avg_genome_length=139.615 | VIRUSES: gene_rate=0.000
