========================================
Setup
========================================
Search Configuration:
signature: ProgramSignature(output_stacks=['bool'], push_config=PushConfig(growth_cap=500, numeric_magnitude_limit=1000000000000.0, collection_size_cap=1000, runtime_limit=10, step_limit=1500), arity=1)
evaluator: <pyshgp.gp.evaluation.DatasetEvaluator object at 0x7fab6b02c940>
spawner: <pyshgp.gp.genome.GeneSpawner object at 0x7fab6b02c5e0>
population_size: 200
max_generations: 300
error_threshold: 0.0
initial_genome_size: (50, 250)
simplification_steps: 500
parallel_context: <pyshgp.gp.search.ParallelContext object at 0x7fab6b02c9a0>
selection: <pyshgp.utils.DiscreteProbDistrib object at 0x7fab68eedac0>
variation: <pyshgp.utils.DiscreteProbDistrib object at 0x7fab68e75840>
Instructions:
int_add, int_sub, int_mult, int_div, int_mod, int_min, int_max, int_inc, int_dec, int_lt, int_lte, int_gt, int_gte, int_from_bool, bool_and, bool_or, bool_not, bool_xor, bool_invert_first_then_and, bool_second_first_then_and, bool_from_int, noop, noop_open, exec_do_range, exec_do_count, exec_while, exec_do_while, exec_if, exec_when, vector_int_concat, vector_int_conj, vector_int_take, vector_int_subvec, vector_int_first, vector_int_last, vector_int_nth, vector_int_rest, vector_int_but_last, vector_int_length, vector_int_reverse, vector_int_push_all, vector_int_empty_vector, vector_int_contains, vector_int_index_of, vector_int_occurrences_of, vector_int_set_nth, vector_int_replace, vector_int_replace_first, vector_int_remove, vector_int_iterate, print_bool, println_bool, print_int, println_int, print_vector_int, println_vector_int, print_exec, println_exec, bool_pop, bool_dup, bool_dup_times, bool_swap, bool_rot, bool_flush, bool_eq, bool_stack_depth, bool_yank, bool_yank_dup, bool_shove, bool_shove_dup, bool_is_empty, int_pop, int_dup, int_dup_times, int_swap, int_rot, int_flush, int_eq, int_stack_depth, int_yank, int_yank_dup, int_shove, int_shove_dup, int_is_empty, vector_int_pop, vector_int_dup, vector_int_dup_times, vector_int_swap, vector_int_rot, vector_int_flush, vector_int_eq, vector_int_stack_depth, vector_int_yank, vector_int_yank_dup, vector_int_shove, vector_int_shove_dup, vector_int_is_empty, exec_pop, exec_dup, exec_dup_times, exec_swap, exec_rot, exec_flush, exec_eq, exec_stack_depth, exec_yank, exec_yank_dup, exec_shove, exec_shove_dup, exec_is_empty
Literals:
[Literal(value=0, push_type=<pyshgp.push.types.PushIntType object at 0x7fab6b0e5730>), Literal(value=1, push_type=<pyshgp.push.types.PushIntType object at 0x7fab6b0e5730>), Literal(value=2, push_type=<pyshgp.push.types.PushIntType object at 0x7fab6b0e5730>)]
ERC Generators:
[<function rand_int at 0x7fab805291f0>]
========================================
Start Run
========================================
2022-01-06 03:29:34.630791 | GENERATION: 1 | ERRORS: best=47, median=100000000.0, diversity=0.015 | INDIVIDUALS: n=200, avg_genome_length=161.315 | VIRUSES: gene_rate=0.000
2022-01-06 03:29:38.991572 | GENERATION: 2 | ERRORS: best=47, median=53.0, diversity=0.045 | INDIVIDUALS: n=200, avg_genome_length=135.175 | VIRUSES: gene_rate=0.000
2022-01-06 03:29:44.830373 | GENERATION: 3 | ERRORS: best=45, median=53.0, diversity=0.12 | INDIVIDUALS: n=200, avg_genome_length=143.445 | VIRUSES: gene_rate=0.000
2022-01-06 03:29:53.245992 | GENERATION: 4 | ERRORS: best=46, median=11500046.5, diversity=0.21 | INDIVIDUALS: n=200, avg_genome_length=149.63 | VIRUSES: gene_rate=0.000
2022-01-06 03:30:03.082467 | GENERATION: 5 | ERRORS: best=44, median=3000048.5, diversity=0.375 | INDIVIDUALS: n=200, avg_genome_length=152.63 | VIRUSES: gene_rate=0.000
2022-01-06 03:30:18.680116 | GENERATION: 6 | ERRORS: best=43, median=3000046.0, diversity=0.285 | INDIVIDUALS: n=200, avg_genome_length=156.65 | VIRUSES: gene_rate=0.000
2022-01-06 03:30:28.419420 | GENERATION: 7 | ERRORS: best=43, median=54.0, diversity=0.3 | INDIVIDUALS: n=200, avg_genome_length=158.045 | VIRUSES: gene_rate=0.000
2022-01-06 03:30:36.723356 | GENERATION: 8 | ERRORS: best=43, median=53.0, diversity=0.305 | INDIVIDUALS: n=200, avg_genome_length=155.98 | VIRUSES: gene_rate=0.000
2022-01-06 03:30:50.348502 | GENERATION: 9 | ERRORS: best=43, median=53.0, diversity=0.3 | INDIVIDUALS: n=200, avg_genome_length=156.425 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:04.145763 | GENERATION: 10 | ERRORS: best=43, median=53.0, diversity=0.32 | INDIVIDUALS: n=200, avg_genome_length=153.97 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:13.987626 | GENERATION: 11 | ERRORS: best=42, median=54.0, diversity=0.35 | INDIVIDUALS: n=200, avg_genome_length=156.795 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:24.344105 | GENERATION: 12 | ERRORS: best=42, median=54.0, diversity=0.39 | INDIVIDUALS: n=200, avg_genome_length=155.93 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:32.662827 | GENERATION: 13 | ERRORS: best=42, median=53.0, diversity=0.42 | INDIVIDUALS: n=200, avg_genome_length=154.205 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:40.826502 | GENERATION: 14 | ERRORS: best=42, median=53.0, diversity=0.34 | INDIVIDUALS: n=200, avg_genome_length=154.51 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:48.695755 | GENERATION: 15 | ERRORS: best=41, median=53.0, diversity=0.375 | INDIVIDUALS: n=200, avg_genome_length=157.125 | VIRUSES: gene_rate=0.000
2022-01-06 03:31:54.973228 | GENERATION: 16 | ERRORS: best=41, median=53.0, diversity=0.345 | INDIVIDUALS: n=200, avg_genome_length=153.43 | VIRUSES: gene_rate=0.000
2022-01-06 03:32:01.716447 | GENERATION: 17 | ERRORS: best=41, median=53.0, diversity=0.375 | INDIVIDUALS: n=200, avg_genome_length=155.09 | VIRUSES: gene_rate=0.000
2022-01-06 03:32:09.540967 | GENERATION: 18 | ERRORS: best=41, median=53.0, diversity=0.465 | INDIVIDUALS: n=200, avg_genome_length=163.8 | VIRUSES: gene_rate=0.000
2022-01-06 03:32:18.858828 | GENERATION: 19 | ERRORS: best=41, median=53.0, diversity=0.455 | INDIVIDUALS: n=200, avg_genome_length=169.095 | VIRUSES: gene_rate=0.000
2022-01-06 03:32:28.811603 | GENERATION: 20 | ERRORS: best=41, median=53.0, diversity=0.53 | INDIVIDUALS: n=200, avg_genome_length=169.39 | VIRUSES: gene_rate=0.000
2022-01-06 03:32:41.522362 | GENERATION: 21 | ERRORS: best=42, median=53.0, diversity=0.495 | INDIVIDUALS: n=200, avg_genome_length=175.585 | VIRUSES: gene_rate=0.000
