Included 22 edge cases.
Included 78 random cases.
Included 100 cases in total.
Finished formatting.
Included 0 edge cases.
Included 1000 random cases.
Included 1000 cases in total.
Finished formatting.
========================================
Setup
========================================
Search Configuration:
signature: ProgramSignature(arity=3, output_stacks=['bool'], push_config=PushConfig(numeric_magnitude_limit=1000000000000.0, runtime_limit=10, collection_size_cap=1000, growth_cap=500, step_limit=600))
evaluator: <pyshgp.gp.evaluation.DatasetEvaluator object at 0x7f61525d33d0>
spawner: <pyshgp.gp.genome.GeneSpawner object at 0x7f61525d3bb0>
population_size: 200
max_generations: 300
error_threshold: 0.0
initial_genome_size: (40, 200)
simplification_steps: 500
parallel_context: <pyshgp.gp.search.ParallelContext object at 0x7f61525d36a0>
selection: <pyshgp.utils.DiscreteProbDistrib object at 0x7f614611bc40>
variation: <pyshgp.utils.DiscreteProbDistrib object at 0x7f614611b200>
Instructions:
int_add, int_sub, int_mult, int_div, int_mod, int_min, int_max, int_inc, int_dec, int_lt, int_lte, int_gt, int_gte, int_from_bool, str_concat, str_insert_str, str_from_first_char, str_from_last_char, str_from_nth_char, str_contains_str, str_index_of_str, str_split_on_str, str_replace_first_str, str_replace_n_str, str_replace_all_str, str_remove_first_str, str_remove_n_str, str_remove_all_str, str_occurrences_of_str, str_reverse, str_head, str_tail, str_rest, str_but_last, str_drop, str_but_last_n, str_length, str_make_empty, str_is_empty_string, str_remove_nth, str_strip_whitespace, str_from_bool, str_from_int, bool_and, bool_or, bool_not, bool_xor, bool_invert_first_then_and, bool_second_first_then_and, bool_from_int, noop, noop_open, exec_do_range, exec_do_count, exec_while, exec_do_while, exec_if, exec_when, print_bool, println_bool, print_int, println_int, print_str, println_str, print_exec, println_exec, bool_pop, bool_dup, bool_dup_times, bool_swap, bool_rot, bool_flush, bool_eq, bool_stack_depth, bool_yank, bool_yank_dup, bool_shove, bool_shove_dup, bool_is_empty, int_pop, int_dup, int_dup_times, int_swap, int_rot, int_flush, int_eq, int_stack_depth, int_yank, int_yank_dup, int_shove, int_shove_dup, int_is_empty, str_pop, str_dup, str_dup_times, str_swap, str_rot, str_flush, str_eq, str_stack_depth, str_yank, str_yank_dup, str_shove, str_shove_dup, str_is_empty, exec_pop, exec_dup, exec_dup_times, exec_swap, exec_rot, exec_flush, exec_eq, exec_stack_depth, exec_yank, exec_yank_dup, exec_shove, exec_shove_dup, exec_is_empty
Literals:
[]
ERC Generators:
[<function rand_bool at 0x7f6146ec41f0>]
========================================
Start Run
========================================
2021-12-20 04:04:16.360485 | GENERATION: 1 | ERRORS: best=32, median=100000000.0, diversity=0.02 | INDIVIDUALS: n=200, avg_genome_length=118.685 | VIRUSES: gene_rate=0.000
2021-12-20 04:04:21.954435 | GENERATION: 2 | ERRORS: best=32, median=32.0, diversity=0.08 | INDIVIDUALS: n=200, avg_genome_length=138.685 | VIRUSES: gene_rate=0.000
2021-12-20 04:04:30.093147 | GENERATION: 3 | ERRORS: best=31, median=36.0, diversity=0.14 | INDIVIDUALS: n=200, avg_genome_length=155.405 | VIRUSES: gene_rate=0.000
2021-12-20 04:04:39.360154 | GENERATION: 4 | ERRORS: best=25, median=36.0, diversity=0.2 | INDIVIDUALS: n=200, avg_genome_length=165.385 | VIRUSES: gene_rate=0.000
2021-12-20 04:04:50.537631 | GENERATION: 5 | ERRORS: best=25, median=32.0, diversity=0.285 | INDIVIDUALS: n=200, avg_genome_length=183.425 | VIRUSES: gene_rate=0.000
2021-12-20 04:05:02.848349 | GENERATION: 6 | ERRORS: best=25, median=40.0, diversity=0.355 | INDIVIDUALS: n=200, avg_genome_length=192.795 | VIRUSES: gene_rate=0.000
2021-12-20 04:05:15.064496 | GENERATION: 7 | ERRORS: best=24, median=36.0, diversity=0.365 | INDIVIDUALS: n=200, avg_genome_length=193.645 | VIRUSES: gene_rate=0.000
2021-12-20 04:05:27.461099 | GENERATION: 8 | ERRORS: best=24, median=35.5, diversity=0.35 | INDIVIDUALS: n=200, avg_genome_length=194.34 | VIRUSES: gene_rate=0.000
2021-12-20 04:05:40.445175 | GENERATION: 9 | ERRORS: best=24, median=35.5, diversity=0.37 | INDIVIDUALS: n=200, avg_genome_length=194.13 | VIRUSES: gene_rate=0.000
2021-12-20 04:05:53.601490 | GENERATION: 10 | ERRORS: best=24, median=35.0, diversity=0.42 | INDIVIDUALS: n=200, avg_genome_length=193.155 | VIRUSES: gene_rate=0.000
2021-12-20 04:06:06.952217 | GENERATION: 11 | ERRORS: best=24, median=37.0, diversity=0.365 | INDIVIDUALS: n=200, avg_genome_length=193.12 | VIRUSES: gene_rate=0.000
2021-12-20 04:06:21.532904 | GENERATION: 12 | ERRORS: best=24, median=32.0, diversity=0.435 | INDIVIDUALS: n=200, avg_genome_length=193.52 | VIRUSES: gene_rate=0.000
2021-12-20 04:06:36.003060 | GENERATION: 13 | ERRORS: best=22, median=36.0, diversity=0.505 | INDIVIDUALS: n=200, avg_genome_length=193.565 | VIRUSES: gene_rate=0.000
2021-12-20 04:06:49.992298 | GENERATION: 14 | ERRORS: best=20, median=36.0, diversity=0.47 | INDIVIDUALS: n=200, avg_genome_length=193.58 | VIRUSES: gene_rate=0.000
2021-12-20 04:07:03.986721 | GENERATION: 15 | ERRORS: best=21, median=37.0, diversity=0.39 | INDIVIDUALS: n=200, avg_genome_length=193.385 | VIRUSES: gene_rate=0.000
